ID_MISSION,TYPE_MISSION,VILLE_DEPART,VILLE_DESTINATION,TRANSPORT,ALLER_RETOUR,IMPACT_CARBONE
BERLIN_202607189,Business Meeting,Berlin,Osaka,Avion,oui,1.354654233742313
BERLIN_2026071810,Training,Berlin,London,Avion,oui,0.2646797773164078
BERLIN_2026071811,Development,Berlin,Tokyo,Avion,oui,1.3704668666094826
LONDON_202607180,Business Meeting,London,Shanghai,Avion,oui,1.4123024771156072
LONDON_202607181,Conference,London,Tokyo,Avion,oui,1.4679579183331481
LONDON_202607182,Conference,London,Bordeaux,Avion,oui,0.21594706427273094
LONDON_202607183,Training,London,Washington,Avion,oui,0.911006281280688
LONDON_202607184,Development,London,Bogota,Avion,oui,1.305914171107785
LONDON_202607185,Conference,London,Buenos Aires,Avion,oui,1.706002999032621
LONDON_202607186,Internal Meeting,London,Melbourne,Avion,oui,2.583802037335948
LONDON_202607187,Internal Meeting,Shanghai,Osaka,Avion,oui,0.2726737248640281
LONDON_202607188,Conference,London,Wellington,Avion,oui,2.874209916003012
LONDON_202607189,Development,Shanghai,Helsinki,Avion,oui,1.1355649853358931
LONDON_2026071810,Business Meeting,London,Tokyo,Avion,oui,1.4679579183331481
LONDON_2026071811,Conference,London,Lille,Avion,oui,0.08722071305468451
LONDON_2026071812,Business Meeting,London,Marseille,Avion,oui,0.20508872977185863
LA_202607180,Conference,Los Angeles,Sidney,Avion,oui,1.8496576605277766
LA_202607181,Development,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_202607182,Development,Los Angeles,Auckland,Avion,non,1.6099723083620663
LA_202607183,Conference,Los Angeles,London,Avion,oui,1.345263111598265
LA_202607184,Internal Meeting,Los Angeles,Tunis,Avion,oui,1.640767642851203
LA_202607185,Training,New-York,Buenos Aires,Avion,oui,1.310496191822683
LA_202607186,Business Meeting,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_202607187,Development,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_202607188,Business Meeting,Los Angeles,Bogota,Avion,oui,0.8657447149167741
LA_202607189,Business Meeting,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026071810,Development,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_2026071811,Conference,New-York,Washington,Train,non,0.0015762541967073106
LA_2026071812,Development,Los Angeles,Auckland,Avion,oui,1.6099723083620663
LA_2026071813,Training,Los Angeles,Osaka,Avion,oui,1.4112512677938975
LA_2026071814,Conference,Los Angeles,Lima,Avion,oui,1.0367011522757683
LA_2026071815,Business Meeting,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026071816,Internal Meeting,Los Angeles,Dubaï,Avion,oui,2.0493842213954947
LA_2026071817,Development,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026071818,Conference,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026071819,Business Meeting,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_2026071820,Training,Los Angeles,Auckland,Avion,non,1.6099723083620663
LA_2026071821,Conference,Los Angeles,Washington,Avion,oui,0.575626421656058
LA_2026071822,Conference,Los Angeles,Montreal,Avion,oui,0.6173693492873022
LA_2026071823,Conference,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026071824,Business Meeting,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026071825,Business Meeting,Los Angeles,Tokyo,Avion,oui,1.3536910452568316
LA_2026071826,Development,Los Angeles,New-York,Avion,oui,0.6126510922336345
LA_2026071827,Conference,Los Angeles,New-York,Train,oui,0.01889087659685161
LA_2026071828,Business Meeting,Los Angeles,Sidney,Avion,non,1.8496576605277766
NewYork_202607180,Conference,Shanghai,Lima,Avion,oui,2.6227331751225025
NewYork_202607181,Internal Meeting,New-York,Alger,Avion,oui,0.998761614561318
NewYork_202607182,Business Meeting,Paris,Los Angeles,Avion,oui,1.395415044789705
NewYork_202607183,Business Meeting,New-York,Rio de Janeiro,Avion,oui,1.1936436319563202
NewYork_202607184,Training,New-York,Vancouver,Avion,oui,0.607858339204978
NewYork_202607185,Development,Paris,Oslo,Avion,oui,0.2687199100657109
NewYork_202607186,Training,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_202607187,Conference,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_202607188,Business Meeting,New-York,Los Angeles,Taxi,oui,1.9646511660725676
NewYork_202607189,Business Meeting,New-York,Berlin,Avion,oui,0.984889681053484
NewYork_2026071810,Conference,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_2026071811,Business Meeting,New-York,Melbourne,Avion,oui,2.548619801766167
NewYork_2026071812,Internal Meeting,New-York,Lille,Avion,oui,0.8979777320096011
NewYork_2026071813,Conference,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_2026071814,Development,New-York,Mexico,Avion,oui,0.6204535232348771
NewYork_2026071815,Conference,New-York,Helsinki,Avion,oui,1.0205069146233336
NewYork_2026071816,Internal Meeting,New-York,New-York,Transports en commun,non,0.00032
NewYork_2026071817,Development,New-York,Rabat,Avion,oui,0.901784040037043
Paris_202607180,Business Meeting,Paris,Auckland,Avion,oui,2.833447079673439
Paris_202607181,Conference,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_202607182,Training,Paris,Pekin,Avion,oui,1.2633382822788028
Paris_202607183,Development,Paris,Lille,Train,oui,0.0009831170647295673
Paris_202607184,Internal Meeting,Paris,Lima,Avion,oui,1.572927709365489
Paris_202607185,Training,Paris,Wellington,Avion,oui,2.900334109892404
Paris_202607186,Training,Paris,Buenos Aires,Avion,oui,1.69412997667271
Shanghai_202607180,Development,Shanghai,Compiègne,Avion,oui,1.4121380605828333
Shanghai_202607181,Internal Meeting,Shanghai,Shanghai,Transports en commun,oui,0.00032
Shanghai_202607182,Internal Meeting,Shanghai,Pekin,Train,oui,0.005125689076207684
Shanghai_202607183,Conference,Shanghai,Bogota,Avion,oui,2.4004103277394337
Shanghai_202607184,Development,Shanghai,Vancouver,Avion,oui,1.3864924401536767
Shanghai_202607185,Training,Shanghai,Rio de Janeiro,Avion,oui,2.7870907514863834
Shanghai_202607186,Development,Shanghai,Shanghai,Transports en commun,oui,0.00032
Shanghai_202607187,Conference,Shanghai,Bogota,Avion,oui,2.4004103277394337
Shanghai_202607188,Business Meeting,Shanghai,Shanghai,Transports en commun,non,0.00032
Shanghai_202607189,Conference,Shanghai,Rabat,Avion,oui,1.6806601318820653
Shanghai_2026071810,Business Meeting,Shanghai,Dubaï,Avion,oui,0.9907597988291489
Shanghai_2026071811,Business Meeting,Shanghai,New-York,Avion,oui,1.8169194861576556
Shanghai_2026071812,Training,Shanghai,London,Avion,oui,1.4123024771156072
Shanghai_2026071813,Training,Shanghai,Vancouver,Avion,oui,1.3864924401536767
Shanghai_2026071814,Development,Shanghai,Pekin,Avion,oui,0.21745330359392437
Shanghai_2026071815,Internal Meeting,Shanghai,Lima,Avion,oui,2.6227331751225025
Shanghai_2026071816,Business Meeting,Shanghai,Bogota,Avion,oui,2.4004103277394337
Shanghai_2026071817,Training,Shanghai,Wellington,Avion,non,1.4951151246865824
Shanghai_2026071818,Development,Shanghai,Compiègne,Avion,oui,1.4121380605828333
BERLIN_202607190,Development,Berlin,Los Angeles,Avion,oui,1.4294535640093204
BERLIN_202607191,Business Meeting,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_202607192,Training,Berlin,Sao Paulo,Avion,oui,1.5727709301141994
BERLIN_202607193,Development,Berlin,Vancouver,Avion,oui,1.2271526170062694
BERLIN_202607194,Internal Meeting,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
BERLIN_202607195,Training,Berlin,Rio de Janeiro,Avion,oui,1.5359830136722428
BERLIN_202607196,Training,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_202607197,Conference,Berlin,Compiègne,Avion,non,0.2348762145071542
BERLIN_202607198,Business Meeting,Berlin,Melbourne,Avion,oui,2.4424900332385766
BERLIN_202607199,Training,Berlin,Montreal,Avion,oui,0.9261477338631776
BERLIN_2026071910,Development,Berlin,Tokyo,Avion,oui,1.3704668666094826
BERLIN_2026071911,Conference,Berlin,Montreal,Avion,oui,0.9261477338631776
BERLIN_2026071912,Internal Meeting,Berlin,Helsinki,Avion,oui,0.22456195078855723
BERLIN_2026071913,Development,Berlin,Sao Paulo,Avion,oui,1.5727709301141994
BERLIN_2026071914,Internal Meeting,Berlin,Montreal,Avion,oui,0.9261477338631776
BERLIN_2026071915,Conference,Berlin,Compiègne,Avion,oui,0.2348762145071542
BERLIN_2026071916,Training,Berlin,Lille,Avion,oui,0.21625642712175583
BERLIN_2026071917,Development,Berlin,Osaka,Avion,oui,1.354654233742313
BERLIN_2026071918,Training,Berlin,Buenos Aires,Avion,non,1.8247175277698704
BERLIN_2026071919,Conference,Berlin,Lille,Avion,oui,0.21625642712175583
BERLIN_2026071920,Conference,Berlin,Mexico,Avion,oui,1.4586820075511415
BERLIN_2026071921,Development,Paris,Bogota,Avion,oui,1.325797970330642
BERLIN_2026071922,Development,Paris,Buenos Aires,Avion,oui,1.69412997667271
BERLIN_2026071923,Internal Meeting,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_2026071924,Training,Berlin,Wellington,Avion,oui,2.7714843516316483
BERLIN_2026071925,Training,Berlin,Melbourne,Avion,oui,2.4424900332385766
BERLIN_2026071926,Training,Berlin,Sao Paulo,Avion,oui,1.5727709301141994
BERLIN_2026071927,Conference,Berlin,Osaka,Avion,oui,1.354654233742313
BERLIN_2026071928,Development,Berlin,Lima,Avion,oui,1.7010467098208113
BERLIN_2026071929,Business Meeting,Shanghai,Marseille,Avion,oui,1.4563095780065731
BERLIN_2026071930,Development,Paris,Buenos Aires,Avion,oui,1.69412997667271
BERLIN_2026071931,Conference,Berlin,Tunis,Avion,oui,0.41059450868541497
BERLIN_2026071932,Conference,Berlin,Bordeaux,Avion,oui,0.26659979154891283
BERLIN_2026071933,Training,Berlin,Marseille,Avion,non,0.23943933164074335
BERLIN_2026071934,Development,Berlin,Los Angeles,Avion,oui,1.4294535640093204
BERLIN_2026071935,Development,Berlin,London,Avion,oui,0.2646797773164078
BERLIN_2026071936,Conference,Berlin,Shanghai,Avion,oui,1.2908874210723222
BERLIN_2026071937,Business Meeting,Berlin,Bogota,Avion,oui,1.447284245756637
BERLIN_2026071938,Internal Meeting,Berlin,Helsinki,Avion,non,0.22456195078855723
LONDON_202607190,Business Meeting,London,Melbourne,Avion,oui,2.583802037335948
LONDON_202607191,Training,London,Dubaï,Avion,oui,0.8462864062221045
LONDON_202607192,Internal Meeting,London,Tunis,Avion,non,0.41208934063584424
LONDON_202607193,Development,London,Washington,Avion,oui,0.911006281280688
LONDON_202607194,Business Meeting,London,Pekin,Avion,oui,1.2517376203157784
LONDON_202607195,Training,London,Tunis,Avion,oui,0.41208934063584424
LONDON_202607196,Internal Meeting,London,Osaka,Avion,oui,1.4583397618729064
LONDON_202607197,Business Meeting,London,Rio de Janeiro,Avion,oui,1.4249159912105867
LONDON_202607198,Training,Paris,Sao Paulo,Avion,oui,1.4434630517516773
LONDON_202607199,Business Meeting,London,Bordeaux,Avion,oui,0.21594706427273094
LONDON_2026071910,Business Meeting,London,Tokyo,Avion,oui,1.4679579183331481
LONDON_2026071911,Training,London,Osaka,Avion,oui,1.4583397618729064
LONDON_2026071912,Internal Meeting,London,New-York,Avion,oui,0.8611147885052602
LA_202607190,Conference,Los Angeles,Wellington,Avion,oui,1.6579812304884136
LA_202607191,Conference,Los Angeles,Osaka,Avion,oui,1.4112512677938975
LA_202607192,Conference,Los Angeles,Auckland,Avion,oui,1.6099723083620663
LA_202607193,Development,Los Angeles,Rio de Janeiro,Avion,non,1.555835237271647
LA_202607194,Internal Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_202607195,Business Meeting,Los Angeles,Lille,Avion,oui,1.3800820489752672
LA_202607196,Training,Los Angeles,Pekin,Avion,oui,1.5439352100455292
LA_202607197,Business Meeting,Los Angeles,Rio de Janeiro,Avion,oui,1.555835237271647
LA_202607198,Business Meeting,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_202607199,Training,Los Angeles,Tunis,Avion,oui,1.640767642851203
LA_2026071910,Development,Los Angeles,Osaka,Avion,oui,1.4112512677938975
LA_2026071911,Development,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026071912,Training,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026071913,Training,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026071914,Business Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026071915,Training,Los Angeles,London,Avion,oui,1.345263111598265
LA_2026071916,Development,Los Angeles,Auckland,Avion,oui,1.6099723083620663
LA_2026071917,Internal Meeting,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_2026071918,Development,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_2026071919,Development,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026071920,Internal Meeting,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026071921,Development,New-York,Marseille,Avion,oui,0.9727721712159599
LA_2026071922,Training,Los Angeles,Bogota,Avion,oui,0.8657447149167741
LA_2026071923,Development,Los Angeles,London,Avion,oui,1.345263111598265
LA_2026071924,Development,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_2026071925,Business Meeting,Paris,Alger,Avion,oui,0.2691921196053137
LA_2026071926,Business Meeting,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026071927,Training,Los Angeles,Rabat,Avion,oui,1.474800286459264
LA_2026071928,Training,Los Angeles,Wellington,Avion,oui,1.6579812304884136
LA_2026071929,Development,Los Angeles,Shanghai,Avion,oui,1.600472390929126
NewYork_202607190,Training,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_202607191,Development,New-York,Pekin,Avion,oui,1.6847864622747322
NewYork_202607192,Development,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_202607193,Internal Meeting,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_202607194,Business Meeting,New-York,Auckland,Avion,oui,2.1719363105000955
NewYork_202607195,Training,New-York,Alger,Avion,oui,0.998761614561318
NewYork_202607196,Development,New-York,Marseille,Avion,oui,0.9727721712159599
NewYork_202607197,Internal Meeting,New-York,Stockholm,Avion,oui,0.9751235348104391
NewYork_202607198,Development,New-York,Tokyo,Avion,oui,1.6632323701187266
NewYork_202607199,Training,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_2026071910,Internal Meeting,New-York,Berlin,Avion,oui,0.984889681053484
NewYork_2026071911,Conference,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_2026071912,Internal Meeting,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_2026071913,Conference,Los Angeles,Osaka,Avion,oui,1.4112512677938975
NewYork_2026071914,Internal Meeting,New-York,Vancouver,Avion,oui,0.607858339204978
NewYork_2026071915,Internal Meeting,New-York,Washington,Train,oui,0.0015762541967073106
NewYork_2026071916,Business Meeting,New-York,Tunis,Avion,oui,1.0991700080279931
NewYork_2026071917,Development,New-York,Bordeaux,Avion,oui,0.8962776787694506
NewYork_2026071918,Internal Meeting,New-York,Lima,Avion,oui,0.9074036236801507
NewYork_2026071919,Business Meeting,New-York,Tunis,Avion,oui,1.0991700080279931
NewYork_2026071920,Development,New-York,Tunis,Avion,oui,1.0991700080279931
NewYork_2026071921,Business Meeting,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_2026071922,Development,New-York,London,Avion,non,0.8611147885052602
NewYork_2026071923,Conference,New-York,Stockholm,Avion,oui,0.9751235348104391
NewYork_2026071924,Training,New-York,Auckland,Avion,oui,2.1719363105000955
NewYork_2026071925,Conference,New-York,Marseille,Avion,oui,0.9727721712159599
NewYork_2026071926,Training,New-York,Compiègne,Avion,oui,0.9030591958502655
NewYork_2026071927,Internal Meeting,New-York,Stockholm,Avion,oui,0.9751235348104391
NewYork_2026071928,Business Meeting,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_2026071929,Development,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_2026071930,Conference,Shanghai,Shanghai,Transports en commun,oui,0.00032
NewYork_2026071931,Training,New-York,New-York,Transports en commun,oui,0.00032
NewYork_2026071932,Internal Meeting,New-York,Montreal,Avion,non,0.16224264853993534
NewYork_2026071933,Development,Paris,Lille,Avion,oui,0.07735254222921424
NewYork_2026071934,Internal Meeting,New-York,Buenos Aires,Avion,oui,1.310496191822683
NewYork_2026071935,Development,New-York,Mexico,Avion,oui,0.6204535232348771
NewYork_2026071936,Business Meeting,New-York,Rio de Janeiro,Avion,oui,1.1936436319563202
Paris_202607190,Conference,Paris,Pekin,Avion,oui,1.2633382822788028
Paris_202607191,Training,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_202607192,Conference,Paris,Wellington,Avion,oui,2.900334109892404
Paris_202607193,Development,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_202607194,Business Meeting,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_202607195,Conference,Paris,Tunis,Avion,non,0.34834836520291734
Paris_202607196,Conference,Paris,Compiègne,Avion,oui,0.04302186461491883
Paris_202607197,Conference,Paris,Washington,Avion,oui,0.9515926527898403
Paris_202607198,Training,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_202607199,Business Meeting,Paris,Dubaï,Avion,non,0.811886676556389
Paris_2026071910,Development,Paris,Oslo,Avion,oui,0.2687199100657109
Paris_2026071911,Development,Paris,Stockholm,Avion,oui,0.3064524506233772
Paris_2026071912,Business Meeting,Paris,Tunis,Avion,oui,0.34834836520291734
Paris_2026071913,Development,Paris,Wellington,Avion,oui,2.900334109892404
Paris_2026071914,Business Meeting,Paris,London,Avion,non,0.11318954553164326
Paris_2026071915,Internal Meeting,New-York,Lima,Avion,oui,0.9074036236801507
Paris_2026071916,Development,Paris,Berlin,Avion,oui,0.2508157264356068
Paris_2026071917,Business Meeting,Paris,New-York,Avion,oui,0.901681650994046
Paris_2026071918,Internal Meeting,Paris,Helsinki,Avion,oui,0.3747427088664133
Paris_2026071919,Training,Paris,Wellington,Avion,non,2.900334109892404
Paris_2026071920,Development,Paris,Auckland,Avion,oui,2.833447079673439
Paris_2026071921,Business Meeting,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_2026071922,Conference,Paris,Alger,Avion,oui,0.2691921196053137
Paris_2026071923,Business Meeting,Paris,Dubaï,Avion,non,0.811886676556389
Paris_2026071924,Conference,Paris,Compiègne,Avion,non,0.04302186461491883
Paris_2026071925,Business Meeting,Paris,Tunis,Avion,oui,0.34834836520291734
Paris_2026071926,Business Meeting,Paris,Helsinki,Avion,oui,0.3747427088664133
Paris_2026071927,Training,Paris,Rabat,Avion,oui,0.3572164423320607
Paris_2026071928,Business Meeting,Paris,Bogota,Avion,oui,1.325797970330642
Paris_2026071929,Business Meeting,Paris,Sidney,Avion,oui,2.5924955976413657
Shanghai_202607190,Conference,Shanghai,Bogota,Avion,oui,2.4004103277394337
Shanghai_202607191,Conference,Shanghai,Alger,Avion,oui,1.5505915132664359
Shanghai_202607192,Internal Meeting,Shanghai,Washington,Avion,oui,1.8362697040386036
Shanghai_202607193,Training,Shanghai,Dubaï,Avion,oui,0.9907597988291489
Shanghai_202607194,Conference,Shanghai,Dubaï,Avion,oui,0.9907597988291489
Shanghai_202607195,Development,Shanghai,Helsinki,Avion,oui,1.1355649853358931
