ID_MATERIELINFO,TYPE,MODELE,IMPACT,ECRAN
LONDON_MATERIEL_INFO_202608166,ecran,modèle par défaut,0.43,non
LONDON_MATERIEL_INFO_202608161,ecran,24pouces-31pouces,0.43,non
LONDON_MATERIEL_INFO_202608165,ecran,32pouces et plus,0.59,non
LONDON_MATERIEL_INFO_202608163,vidéo projecteur,transportable,0.094,non
Shanghai_MATERIEL_INFO_202608164,vidéo projecteur,pour salle,0.15,non
LONDON_MATERIEL_INFO_202608169,vidéo projecteur,pour amphi,0.2,non
LONDON_MATERIEL_INFO_202608162,vidéo projecteur,pour amphi,0.2,non
NewYork_MATERIEL_INFO_202608165,imprimante,laser à poser (<40kg),0.43,non
LA_MATERIEL_INFO_202608166,imprimante,laser à poser (<40kg),0.43,non
Shanghai_MATERIEL_INFO_202608160,imprimante,laser a3 (>100kg),1.8,non
BERLIN_MATERIEL_INFO_202608160,serveur,modèle par défaut,1.3,non
Paris_MATERIEL_INFO_202608161,serveur,serveur de stockage,2.5,non
NewYork_MATERIEL_INFO_202608163,serveur,serveur de stockage,2.5,non
NewYork_MATERIEL_INFO_202608162,serveur,serveur de stockage,2.5,non
BERLIN_MATERIEL_INFO_202608170,tablette,modèle par défaut,0.15,non
LONDON_MATERIEL_INFO_202608170,smartphone,modèle par défaut,0.063,non
LONDON_MATERIEL_INFO_202608171,pc fixe tout-en-un,imac 27pouces retina,0.45,non
LONDON_MATERIEL_INFO_202608173,pc portable,chromebook 11-13pouces,0.175,non
LONDON_MATERIEL_INFO_202608174,pc fixe tout-en-un,imac 21pouces,0.29,non
LA_MATERIEL_INFO_202608171,pc fixe,optiplex micro,0.174,non
LA_MATERIEL_INFO_202608172,pc portable,moyenne 17pouces,0.365,non
LA_MATERIEL_INFO_202608174,pc fixe,prodesk mini/dm,0.1,non
LA_MATERIEL_INFO_202608175,pc fixe,rasberry pi 4,0.015,non
LA_MATERIEL_INFO_202608176,pc portable,probook,0.226,non
LA_MATERIEL_INFO_202608177,pc portable,latitude 3xxx,0.22,non
LA_MATERIEL_INFO_202608179,pc fixe,optiplex tower,0.26,non
LA_MATERIEL_INFO_2026081710,pc portable,elitebook 8xx,0.29,non
NewYork_MATERIEL_INFO_202608170,serveur,noeud de calcul,1.3,non
NewYork_MATERIEL_INFO_202608171,pc fixe,optiplex micro,0.174,non
NewYork_MATERIEL_INFO_202608172,serveur,serveur de stockage,2.5,non
NewYork_MATERIEL_INFO_202608173,serveur,modèle par défaut,1.3,non
NewYork_MATERIEL_INFO_202608174,pc portable,macbook pro 15/16pouces,0.33,non
NewYork_MATERIEL_INFO_202608177,pc fixe,optiplex tower,0.26,non
NewYork_MATERIEL_INFO_202608178,pc portable,chromebook 11-13pouces,0.175,non
NewYork_MATERIEL_INFO_202608179,telephone ip,modèle par défaut,0.017,non
Paris_MATERIEL_INFO_202608170,pc portable,precision 7xxx,0.304,non
Paris_MATERIEL_INFO_202608172,pc portable,chromebook 14-15pouces,0.17,non
Paris_MATERIEL_INFO_202608173,pc portable,elitebook 6xx,0.175,non
Paris_MATERIEL_INFO_202608174,pc fixe,optiplex micro,0.174,non
Paris_MATERIEL_INFO_202608175,pc portable,chromebook 11-13pouces,0.175,non
Paris_MATERIEL_INFO_202608176,pc portable,precision 3xxx,0.266,non
Paris_MATERIEL_INFO_202608177,pc portable,macbook pro 15/16pouces,0.33,non
Paris_MATERIEL_INFO_202608178,serveur,noeud de calcul,1.3,non
Paris_MATERIEL_INFO_202608179,pc fixe tout-en-un,imac 21pouces,0.29,non
Paris_MATERIEL_INFO_2026081710,pc portable,moyenne 13pouces,0.25,non
Shanghai_MATERIEL_INFO_202608170,pc portable,modèle par défaut,0.26,non
Shanghai_MATERIEL_INFO_202608171,pc fixe,optiplex small,0.24,non
Shanghai_MATERIEL_INFO_202608172,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_202608173,disque dur,modèle par défaut,0.01,non
Shanghai_MATERIEL_INFO_202608176,pc portable,moyenne 14/15pouces,0.294,non
Shanghai_MATERIEL_INFO_202608177,serveur,serveur de stockage,2.5,non
Shanghai_MATERIEL_INFO_202608178,pc portable,latitude 5xxx,0.3,non
Shanghai_MATERIEL_INFO_202608179,pc portable,latitude 3xxx,0.22,non
Shanghai_MATERIEL_INFO_2026081710,smartphone,modèle par défaut,0.063,non
Shanghai_MATERIEL_INFO_2026081711,vidéo projecteur,modèle par défaut,0.094,non
Shanghai_MATERIEL_INFO_2026081712,pc fixe,optiplex micro,0.174,non
LONDON_MATERIEL_INFO_202608187,pc fixe,precision tower 7xxx,0.555,non
Paris_MATERIEL_INFO_2026081812,pc fixe,station de travail (moy),0.6,non
LA_MATERIEL_INFO_202608182,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
Paris_MATERIEL_INFO_202608185,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
Paris_MATERIEL_INFO_2026081811,pc fixe tout-en-un,imac 21pouces retina,0.3,non
BERLIN_MATERIEL_INFO_202608183,pc fixe tout-en-un,imac 27pouces retina,0.45,non
LONDON_MATERIEL_INFO_202608181,pc portable,elitebook 6xx,0.175,non
Paris_MATERIEL_INFO_202608182,pc portable,elitebook 8xx,0.29,non
Paris_MATERIEL_INFO_202608188,pc portable,elitebook 10xx,0.223,non
LA_MATERIEL_INFO_202608186,pc portable,zbook,0.303,non
Paris_MATERIEL_INFO_202608189,pc portable,latitude 5xxx,0.3,non
Paris_MATERIEL_INFO_202608184,pc portable,latitude 5xxx,0.3,non
BERLIN_MATERIEL_INFO_202608182,pc portable,macbook air,0.25,non
LA_MATERIEL_INFO_202608181,pc portable,macbook pro 15/16pouces,0.33,non
Shanghai_MATERIEL_INFO_202608180,pc portable,moyenne 17pouces,0.365,non
BERLIN_MATERIEL_INFO_202608180,pc portable,moyenne 17pouces,0.365,non
Paris_MATERIEL_INFO_202608187,ecran,modèle par défaut,0.43,non
LONDON_MATERIEL_INFO_202608186,vidéo projecteur,modèle par défaut,0.094,non
Paris_MATERIEL_INFO_2026081810,vidéo projecteur,transportable,0.094,non
LONDON_MATERIEL_INFO_202608185,vidéo projecteur,transportable,0.094,non
NewYork_MATERIEL_INFO_202608180,vidéo projecteur,pour salle,0.15,non
LA_MATERIEL_INFO_202608187,vidéo projecteur,pour salle,0.15,non
Paris_MATERIEL_INFO_202608186,vidéo projecteur,pour amphi,0.2,non
LA_MATERIEL_INFO_2026081810,imprimante,laser a3 (>100kg),1.8,non
Paris_MATERIEL_INFO_202608180,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_2026081910,pc fixe,modèle par défaut,0.35,non
Paris_MATERIEL_INFO_202608194,pc fixe,modèle par défaut,0.35,non
LONDON_MATERIEL_INFO_202608190,pc fixe,optiplex tower,0.26,non
Shanghai_MATERIEL_INFO_202608191,pc fixe,"elitedesk (tower, sff, one)",0.393,non
Paris_MATERIEL_INFO_202608191,pc fixe,prodesk mini/dm,0.1,non
BERLIN_MATERIEL_INFO_202608192,pc fixe,rasberry pi 4,0.015,non
LA_MATERIEL_INFO_202608190,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Shanghai_MATERIEL_INFO_202608194,pc portable,omen,0.356,non
Paris_MATERIEL_INFO_202608193,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202608197,pc portable,elitebook 6xx,0.175,non
Paris_MATERIEL_INFO_202608199,pc portable,probook,0.226,non
LONDON_MATERIEL_INFO_202608193,pc portable,zbook studio,0.379,non
Shanghai_MATERIEL_INFO_202608190,pc portable,precision 3xxx,0.266,non
BERLIN_MATERIEL_INFO_202608190,pc portable,macbook air pre-retina,0.31,non
NewYork_MATERIEL_INFO_202608190,pc portable,macbook pro 13pouces,0.256,non
Shanghai_MATERIEL_INFO_202608199,pc portable,macbook pro 15/16pouces,0.33,non
Paris_MATERIEL_INFO_202608197,pc portable,moyenne 13pouces,0.25,non
LONDON_MATERIEL_INFO_202608195,pc portable,moyenne 13pouces,0.25,non
Shanghai_MATERIEL_INFO_202608192,pc portable,moyenne 14/15pouces,0.294,non
NewYork_MATERIEL_INFO_202608192,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_202608195,station d'accueil,modèle par défaut,0.026,non
LONDON_MATERIEL_INFO_202608194,station d'accueil,modèle par défaut,0.026,non
BERLIN_MATERIEL_INFO_202608200,borne wifi,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202608201,pc portable,latitude 5xxx,0.3,non
BERLIN_MATERIEL_INFO_202608202,pc fixe,rasberry pi 4,0.015,non
LONDON_MATERIEL_INFO_202608200,pc fixe,elite mini,0.137,non
LONDON_MATERIEL_INFO_202608201,pc portable,macbook pro 15/16pouces,0.33,non
LONDON_MATERIEL_INFO_202608204,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_202608205,pc fixe,precision tower 5xxx,0.44,non
LONDON_MATERIEL_INFO_202608208,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_202608209,ecran,jusqu'à 23pouces,0.35,non
LONDON_MATERIEL_INFO_2026082010,pc fixe,station de travail (moy),0.6,non
LA_MATERIEL_INFO_202608200,pc portable,macbook air pre-retina,0.31,non
LA_MATERIEL_INFO_202608202,vidéo projecteur,transportable,0.094,non
LA_MATERIEL_INFO_202608203,pc fixe tout-en-un,modèle par défaut,0.352,non
LA_MATERIEL_INFO_202608206,pc fixe tout-en-un,imac 21pouces,0.29,non
LA_MATERIEL_INFO_202608208,pc portable,latitude 3xxx,0.22,non
LA_MATERIEL_INFO_202608209,pc portable,moyenne 17pouces,0.365,non
LA_MATERIEL_INFO_2026082010,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202608200,pc fixe,wyse thin client,0.069,non
NewYork_MATERIEL_INFO_202608201,pc portable,precision 3xxx,0.266,non
NewYork_MATERIEL_INFO_202608202,serveur,modèle par défaut,1.3,non
NewYork_MATERIEL_INFO_202608203,pc portable,latitude 7xxx,0.264,non
NewYork_MATERIEL_INFO_202608204,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202608205,pc portable,moyenne 13pouces,0.25,non
NewYork_MATERIEL_INFO_202608206,pc fixe,"prodesk (tower, sff)",0.322,non
NewYork_MATERIEL_INFO_202608207,pc portable,chromebook 14-15pouces,0.17,non
NewYork_MATERIEL_INFO_202608208,imprimante,laser a3 (>100kg),1.8,non
Paris_MATERIEL_INFO_202608200,pc fixe,precision tower 7xxx,0.555,non
Paris_MATERIEL_INFO_202608202,pc portable,elitebook 8xx,0.29,non
Shanghai_MATERIEL_INFO_202608201,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202608203,pc fixe,z,0.409,non
Shanghai_MATERIEL_INFO_202608204,pc portable,macbook air,0.25,non
Shanghai_MATERIEL_INFO_202608206,pc fixe,optiplex tower,0.26,non
Shanghai_MATERIEL_INFO_202608207,serveur,serveur de stockage,2.5,non
Shanghai_MATERIEL_INFO_202608208,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Shanghai_MATERIEL_INFO_202608209,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
Shanghai_MATERIEL_INFO_2026082011,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_2026082012,pc fixe tout-en-un,imac 27pouces retina,0.45,non
BERLIN_MATERIEL_INFO_202608210,pc fixe,optiplex tower,0.26,non
BERLIN_MATERIEL_INFO_202608211,souris,modèle par défaut,0.005,non
BERLIN_MATERIEL_INFO_202608212,serveur,serveur de stockage,2.5,non
BERLIN_MATERIEL_INFO_202608213,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_202608210,vidéo projecteur,modèle par défaut,0.094,non
LONDON_MATERIEL_INFO_202608211,pc fixe,station de travail (moy),0.6,non
LONDON_MATERIEL_INFO_202608212,serveur,serveur de stockage,2.5,non
LONDON_MATERIEL_INFO_202608213,ecran,24pouces-31pouces,0.43,non
LONDON_MATERIEL_INFO_202608215,pc portable,moyenne 17pouces,0.365,non
LONDON_MATERIEL_INFO_202608216,serveur,serveur de stockage,2.5,non
LONDON_MATERIEL_INFO_2026082110,pc fixe,z,0.409,non
LONDON_MATERIEL_INFO_2026082111,pc portable,omen,0.356,non
LONDON_MATERIEL_INFO_2026082112,telephone ip,modèle par défaut,0.017,non
LONDON_MATERIEL_INFO_2026082113,pc fixe tout-en-un,imac pro,0.7,non
LA_MATERIEL_INFO_202608210,pc portable,chromebook 14-15pouces,0.17,non
LA_MATERIEL_INFO_202608211,vidéo projecteur,pour salle,0.15,non
LA_MATERIEL_INFO_202608212,pc portable,chromebook 14-15pouces,0.17,non
NewYork_MATERIEL_INFO_202608210,telephone ip,modèle par défaut,0.017,non
NewYork_MATERIEL_INFO_202608212,pc fixe,wyse thin client,0.069,non
NewYork_MATERIEL_INFO_202608213,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
NewYork_MATERIEL_INFO_202608214,vidéo projecteur,transportable,0.094,non
NewYork_MATERIEL_INFO_202608216,vidéo projecteur,modèle par défaut,0.094,non
Paris_MATERIEL_INFO_202608210,pc fixe,optiplex tower,0.26,non
Paris_MATERIEL_INFO_202608213,tablette,modèle par défaut,0.15,non
Paris_MATERIEL_INFO_202608217,imprimante,modèle par défaut,0.5,non
Paris_MATERIEL_INFO_202608218,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Paris_MATERIEL_INFO_202608219,vidéo projecteur,transportable,0.094,non
Shanghai_MATERIEL_INFO_202608210,pc portable,precision 5xxx,0.28,non
Shanghai_MATERIEL_INFO_202608211,pc portable,macbook air pre-retina,0.31,non
Shanghai_MATERIEL_INFO_202608212,pc fixe,modèle par défaut,0.35,non
Shanghai_MATERIEL_INFO_202608213,pc portable,moyenne 17pouces,0.365,non
Shanghai_MATERIEL_INFO_202608214,pc fixe,optiplex tower,0.26,non
Shanghai_MATERIEL_INFO_202608215,imprimante,laser a3 (>100kg),1.8,non
Shanghai_MATERIEL_INFO_202608216,pc fixe,prodesk mini/dm,0.1,non
Shanghai_MATERIEL_INFO_202608218,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_202608219,smartphone,modèle par défaut,0.063,non
Shanghai_MATERIEL_INFO_2026082110,pc portable,macbook air retina,0.176,non
Shanghai_MATERIEL_INFO_2026082111,pc fixe,pc fixe (moy),0.3,non
Shanghai_MATERIEL_INFO_2026082112,pc fixe,station de travail (moy),0.6,non
NewYork_MATERIEL_INFO_202608224,pc fixe,optiplex small,0.24,non
Paris_MATERIEL_INFO_202608221,pc fixe,elitedesk dm,0.23,non
Paris_MATERIEL_INFO_202608220,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202608229,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202608227,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202608226,pc fixe,"elitedesk (tower, sff, one)",0.393,non
NewYork_MATERIEL_INFO_2026082211,pc fixe tout-en-un,imac 21pouces,0.29,non
NewYork_MATERIEL_INFO_202608221,pc portable,victus,0.267,non
NewYork_MATERIEL_INFO_202608220,pc portable,victus,0.267,non
Paris_MATERIEL_INFO_202608222,pc portable,chromebook 14-15pouces,0.17,non
BERLIN_MATERIEL_INFO_202608223,pc portable,chromebook 14-15pouces,0.17,non
Paris_MATERIEL_INFO_202608226,pc portable,elitebook 6xx,0.175,non
NewYork_MATERIEL_INFO_202608222,pc portable,elitebook 10xx,0.223,non
Paris_MATERIEL_INFO_202608224,pc portable,zbook studio,0.379,non
NewYork_MATERIEL_INFO_202608228,pc portable,zbook studio,0.379,non
LONDON_MATERIEL_INFO_202608221,pc portable,zbook studio,0.379,non
LONDON_MATERIEL_INFO_202608223,pc portable,latitude 5xxx,0.3,non
Shanghai_MATERIEL_INFO_202608220,pc portable,precision 5xxx,0.28,non
LONDON_MATERIEL_INFO_202608224,pc portable,precision 7xxx,0.304,non
LONDON_MATERIEL_INFO_202608225,pc portable,macbook air pre-retina,0.31,non
BERLIN_MATERIEL_INFO_202608224,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202608220,ecran,modèle par défaut,0.43,non
LONDON_MATERIEL_INFO_202608222,vidéo projecteur,modèle par défaut,0.094,non
BERLIN_MATERIEL_INFO_202608225,vidéo projecteur,transportable,0.094,non
Paris_MATERIEL_INFO_202608225,vidéo projecteur,pour salle,0.15,non
NewYork_MATERIEL_INFO_202608223,imprimante,laser a3 (>100kg),1.8,non
NewYork_MATERIEL_INFO_202608225,telephone ip,modèle par défaut,0.017,non
NewYork_MATERIEL_INFO_202608231,pc fixe,modèle par défaut,0.35,non
LONDON_MATERIEL_INFO_202608233,pc fixe,precision tower 7xxx,0.555,non
LONDON_MATERIEL_INFO_202608232,pc fixe,precision tower 7xxx,0.555,non
Shanghai_MATERIEL_INFO_202608230,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202608232,pc fixe,"elitedesk (tower, sff, one)",0.393,non
Paris_MATERIEL_INFO_202608234,pc fixe,prodesk mini/dm,0.1,non
BERLIN_MATERIEL_INFO_202608232,pc fixe,rasberry pi 4,0.015,non
Shanghai_MATERIEL_INFO_202608235,pc fixe tout-en-un,modèle par défaut,0.352,non
NewYork_MATERIEL_INFO_202608233,pc fixe tout-en-un,modèle par défaut,0.352,non
LA_MATERIEL_INFO_202608235,pc fixe tout-en-un,modèle par défaut,0.352,non
BERLIN_MATERIEL_INFO_202608234,pc fixe tout-en-un,modèle par défaut,0.352,non
LONDON_MATERIEL_INFO_202608234,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
LA_MATERIEL_INFO_202608232,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
LONDON_MATERIEL_INFO_202608231,pc fixe tout-en-un,imac 21pouces,0.29,non
NewYork_MATERIEL_INFO_202608234,pc fixe tout-en-un,imac 21pouces retina,0.3,non
NewYork_MATERIEL_INFO_202608230,pc portable,modèle par défaut,0.26,non
LA_MATERIEL_INFO_202608236,pc portable,modèle par défaut,0.26,non
Paris_MATERIEL_INFO_202608230,pc portable,zbook,0.303,non
Shanghai_MATERIEL_INFO_202608234,pc portable,precision 5xxx,0.28,non
NewYork_MATERIEL_INFO_202608236,pc portable,macbook air pre-retina,0.31,non
NewYork_MATERIEL_INFO_202608235,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202608235,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202608231,ecran,modèle par défaut,0.43,non
LA_MATERIEL_INFO_202608230,ecran,24pouces-31pouces,0.43,non
LA_MATERIEL_INFO_202608231,vidéo projecteur,pour amphi,0.2,non
LA_MATERIEL_INFO_202608233,tablette,modèle par défaut,0.15,non
LA_MATERIEL_INFO_202608234,smartphone,modèle par défaut,0.063,non
LONDON_MATERIEL_INFO_202608230,imprimante,laser à poser (<40kg),0.43,non
Paris_MATERIEL_INFO_202608233,imprimante,laser a3 (40-99kg),0.96,non
BERLIN_MATERIEL_INFO_202608233,telephone ip,modèle par défaut,0.017,non
BERLIN_MATERIEL_INFO_202608230,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202608232,borne wifi,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202608231,disque dur,modèle par défaut,0.01,non
Shanghai_MATERIEL_INFO_202608243,pc fixe,optiplex small,0.24,non
LONDON_MATERIEL_INFO_202608244,pc fixe,optiplex tower,0.26,non
Shanghai_MATERIEL_INFO_202608247,pc fixe,precision tower 3xxx,0.285,non
LONDON_MATERIEL_INFO_202608241,pc fixe,precision tower 5xxx,0.44,non
LA_MATERIEL_INFO_202608240,pc fixe,elitedesk dm,0.23,non
NewYork_MATERIEL_INFO_202608241,pc fixe,"elitedesk (tower, sff, one)",0.393,non
Shanghai_MATERIEL_INFO_202608244,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LONDON_MATERIEL_INFO_202608249,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LONDON_MATERIEL_INFO_2026082411,pc portable,modèle par défaut,0.26,non
Paris_MATERIEL_INFO_202608241,pc portable,chromebook 11-13pouces,0.175,non
Shanghai_MATERIEL_INFO_202608240,pc portable,chromebook 14-15pouces,0.17,non
LONDON_MATERIEL_INFO_202608240,pc portable,chromebook 14-15pouces,0.17,non
LONDON_MATERIEL_INFO_2026082410,pc portable,elitebook 10xx,0.223,non
LONDON_MATERIEL_INFO_202608242,pc portable,latitude 3xxx,0.22,non
Paris_MATERIEL_INFO_202608240,pc portable,latitude 7xxx,0.264,non
Paris_MATERIEL_INFO_2026082411,pc portable,macbook air pre-retina,0.31,non
Paris_MATERIEL_INFO_202608244,pc portable,macbook pro 13pouces,0.256,non
LONDON_MATERIEL_INFO_202608247,pc portable,moyenne 13pouces,0.25,non
LONDON_MATERIEL_INFO_202608246,ecran,modèle par défaut,0.43,non
Paris_MATERIEL_INFO_202608249,tablette,modèle par défaut,0.15,non
Paris_MATERIEL_INFO_202608243,tablette,modèle par défaut,0.15,non
NewYork_MATERIEL_INFO_202608240,tablette,modèle par défaut,0.15,non
Shanghai_MATERIEL_INFO_202608242,imprimante,laser a3 (>100kg),1.8,non
BERLIN_MATERIEL_INFO_202608241,imprimante,laser a3 (>100kg),1.8,non
BERLIN_MATERIEL_INFO_202608240,telephone ip,modèle par défaut,0.017,non
Shanghai_MATERIEL_INFO_202608245,clavier,modèle par défaut,0.024,non
Shanghai_MATERIEL_INFO_202608241,serveur,noeud de calcul,1.3,non
Paris_MATERIEL_INFO_202608245,serveur,serveur de stockage,2.5,non
Shanghai_MATERIEL_INFO_202608250,pc fixe,precision tower 3xxx,0.285,non
NewYork_MATERIEL_INFO_202608259,pc fixe,precision tower 3xxx,0.285,non
NewYork_MATERIEL_INFO_202608257,pc fixe,mac mini,0.27,non
Paris_MATERIEL_INFO_202608251,pc fixe,z,0.409,non
NewYork_MATERIEL_INFO_202608255,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
LA_MATERIEL_INFO_202608251,pc fixe tout-en-un,imac pro,0.7,non
LONDON_MATERIEL_INFO_202608252,pc portable,omen,0.356,non
LONDON_MATERIEL_INFO_202608257,pc portable,chromebook 14-15pouces,0.17,non
Paris_MATERIEL_INFO_202608250,pc portable,elitebook 6xx,0.175,non
LA_MATERIEL_INFO_202608252,pc portable,zbook studio,0.379,non
Shanghai_MATERIEL_INFO_202608251,pc portable,zbook,0.303,non
NewYork_MATERIEL_INFO_2026082510,pc portable,macbook air pre-retina,0.31,non
NewYork_MATERIEL_INFO_202608250,pc portable,moyenne 14/15pouces,0.294,non
Paris_MATERIEL_INFO_202608252,pc portable,moyenne 17pouces,0.365,non
LONDON_MATERIEL_INFO_202608251,ecran,jusqu'à 23pouces,0.35,non
LONDON_MATERIEL_INFO_202608250,ecran,jusqu'à 23pouces,0.35,non
NewYork_MATERIEL_INFO_202608252,ecran,24pouces-31pouces,0.43,non
BERLIN_MATERIEL_INFO_202608262,pc fixe,optiplex micro,0.174,non
LA_MATERIEL_INFO_202608267,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202608261,pc fixe,precision tower 7xxx,0.555,non
LONDON_MATERIEL_INFO_202608261,pc fixe,elitedesk dm,0.23,non
Paris_MATERIEL_INFO_202608262,pc fixe,"prodesk (tower, sff)",0.322,non
NewYork_MATERIEL_INFO_202608262,pc fixe,omen,0.29,non
Paris_MATERIEL_INFO_202608261,pc portable,chromebook 14-15pouces,0.17,non
LA_MATERIEL_INFO_202608266,pc portable,elitebook 8xx,0.29,non
LA_MATERIEL_INFO_202608268,pc portable,probook,0.226,non
LONDON_MATERIEL_INFO_202608263,pc portable,macbook air,0.25,non
Shanghai_MATERIEL_INFO_202608265,pc portable,macbook air retina,0.176,non
Shanghai_MATERIEL_INFO_202608262,pc portable,macbook pro 13pouces,0.256,non
NewYork_MATERIEL_INFO_202608261,pc portable,macbook pro 15/16pouces,0.33,non
Shanghai_MATERIEL_INFO_202608263,imprimante,laser à poser (<40kg),0.43,non
LA_MATERIEL_INFO_202608260,telephone ip,modèle par défaut,0.017,non
LA_MATERIEL_INFO_202608264,clavier,modèle par défaut,0.024,non
LA_MATERIEL_INFO_202608262,serveur,modèle par défaut,1.3,non
Paris_MATERIEL_INFO_202608260,serveur,serveur de stockage,2.5,non
NewYork_MATERIEL_INFO_202608263,serveur,serveur de stockage,2.5,non
LONDON_MATERIEL_INFO_202608271,pc fixe,modèle par défaut,0.35,non
LONDON_MATERIEL_INFO_202608273,pc fixe,optiplex small,0.24,non
NewYork_MATERIEL_INFO_202608271,pc fixe,precision tower 7xxx,0.555,non
NewYork_MATERIEL_INFO_202608273,pc fixe,mac pro,0.9,non
NewYork_MATERIEL_INFO_202608275,pc fixe,elitedesk dm,0.23,non
LA_MATERIEL_INFO_202608274,pc fixe,station de travail (moy),0.6,non
